index,age,fnlwgt,employment,occupation,marital-status,relationship,education,race,sex,capital-gain,capital-loss,hours-per-work,native-country,class
67,-1.176422310417219,211678,1,5,4,1,3,4,1,0,0,-0.07841123013603965,38,0
68,3.061878671761019,124744,1,8,2,2,3,4,1,0,0,-1.7444978250587686,38,0
69,-0.8736865259759162,213921,1,6,4,3,3,4,1,0,0,-0.07841123013603965,25,0
70,0.11020477345831754,32214,1,0,2,0,0,4,1,0,0,-0.07841123013603965,38,0
71,-1.5548420409688473,309634,1,6,4,3,5,4,0,0,0,-1.5778891655664957,38,0
72,-0.5709507415346136,125927,0,3,2,0,5,4,1,0,0,-0.07841123013603965,38,0
73,-1.5548420409688473,446839,1,10,4,1,3,4,1,0,0,-0.9114545275974041,38,0
74,1.0184121267822257,276515,1,6,2,0,1,4,1,0,0,-0.07841123013603965,4,0
75,0.5643084501202715,51618,1,6,2,5,3,4,0,0,0,-0.07841123013603965,38,0
76,1.5481997495545052,159937,1,10,2,0,3,4,1,0,0,0.588023407833052,38,0
77,0.41294055789962025,343591,1,1,0,1,3,4,0,14344,0,-0.07841123013603965,38,1
78,1.0940960728925513,346253,1,10,0,3,3,4,0,0,0,-0.4949328788667219,38,0
79,0.7913602884512486,268234,0,9,2,0,3,4,1,0,0,-0.07841123013603965,38,1
80,-0.41958284931396217,202051,1,8,2,0,4,4,1,0,0,0.7546320673253248,38,0
81,-0.6466346876449391,54334,1,10,4,1,5,4,1,0,0,-0.07841123013603965,38,0
82,0.33725661178929456,410867,0,8,4,1,2,4,0,0,0,0.7546320673253248,38,1
83,1.396831857333854,249977,1,8,2,0,0,4,1,0,0,-0.07841123013603965,38,0
84,-0.11684706487265947,286730,1,1,0,4,3,4,0,0,0,-0.07841123013603965,38,0
85,-0.7980025798655905,212563,1,5,0,4,3,2,0,0,0,-1.3279761763280864,38,0
86,-0.3438989032036365,226296,0,9,2,0,1,4,1,0,0,-0.07841123013603965,38,1
87,-0.7223186337552648,115585,0,4,4,1,3,4,1,0,0,0.7546320673253248,38,0
88,0.7156763423409229,191277,2,8,2,0,2,4,1,0,1902,1.5876753647866892,38,1
89,-0.11684706487265947,202683,1,10,2,0,3,4,1,0,0,0.588023407833052,38,1
90,0.7156763423409229,171095,1,2,0,4,0,4,0,0,0,-0.07841123013603965,8,0
91,-0.49526679542428786,249409,0,6,4,3,3,2,1,0,0,-0.07841123013603965,38,0
92,2.834826833430042,124191,1,2,2,0,4,4,1,0,0,-0.07841123013603965,38,1
93,0.41294055789962025,198282,1,2,2,0,1,4,1,15024,0,1.5876753647866892,38,1
94,0.6399923962305972,149116,2,8,4,1,4,4,0,0,0,0.7546320673253248,38,0
95,-1.4034741487481959,188300,1,11,4,3,3,4,0,0,0,-0.07841123013603965,38,0
96,-0.7223186337552648,103432,1,1,4,1,3,4,1,0,0,-0.07841123013603965,38,0
97,-0.49526679542428786,317660,2,1,2,0,3,4,1,7688,0,-0.07841123013603965,38,1
98,-0.6466346876449391,194901,1,4,4,3,5,4,1,0,0,-0.07841123013603965,38,0
99,-0.5709507415346136,189265,0,0,4,1,3,4,0,0,0,-0.07841123013603965,38,0
100,0.26157266567896886,124692,1,4,2,0,3,4,1,0,0,-0.07841123013603965,38,0
101,-1.1007383643068933,432376,1,10,4,2,1,4,1,0,0,-0.07841123013603965,38,0
102,-0.041163118762333806,65324,1,8,2,0,2,4,1,0,0,-0.07841123013603965,38,1
103,1.3211479112235283,335605,2,6,2,0,3,4,1,0,1887,0.7546320673253248,1,1
104,-0.7980025798655905,377869,1,10,2,5,3,4,0,4064,0,-1.3279761763280864,38,0
105,-0.19253101098298514,102864,1,5,4,3,3,4,0,0,0,-0.07841123013603965,38,0
106,1.0940960728925513,95647,1,4,2,0,5,4,1,0,0,0.7546320673253248,38,0
107,1.3211479112235283,303090,2,10,2,0,3,4,1,0,0,0.7546320673253248,38,0
108,0.7913602884512486,197371,0,1,2,0,0,2,1,0,0,-0.07841123013603965,38,1
109,1.2454639651132027,247552,1,10,2,0,3,4,1,0,0,1.2544580458021435,38,0
110,-1.2521062565275445,102632,1,1,4,1,3,4,1,0,0,0.004893099610096805,38,0
111,-1.3277902026378703,199915,1,6,4,3,3,4,0,0,0,-0.07841123013603965,38,0
112,0.11020477345831754,118853,1,2,2,0,1,4,1,0,0,1.5876753647866892,38,0
113,-0.6466346876449391,77143,1,2,4,3,1,2,1,0,0,-0.07841123013603965,10,0
114,-0.7223186337552648,267989,0,8,2,0,1,4,1,0,0,0.7546320673253248,38,1
115,-1.4791580948585217,301606,1,6,4,3,3,2,1,0,0,-0.4949328788667219,38,0
116,0.6399923962305972,287828,1,2,2,5,1,4,0,0,0,-0.07841123013603965,38,1
117,-1.4034741487481959,111697,1,0,4,3,3,4,0,0,1719,-1.078063187089677,38,0
118,-0.5709507415346136,114937,1,0,2,0,0,4,1,0,0,-0.07841123013603965,38,1
119,0.03452082734799187,365739,1,1,0,1,3,4,1,0,0,-0.07841123013603965,38,0
120,-0.7980025798655905,69621,1,10,4,1,0,4,0,0,0,1.5876753647866892,38,0
121,-1.1007383643068933,43323,1,6,4,1,3,4,0,0,1762,-0.07841123013603965,38,0
122,-0.041163118762333806,120985,2,1,2,0,3,4,1,4386,0,-0.4949328788667219,38,0
123,-0.11684706487265947,254202,1,10,2,0,1,4,1,0,0,0.7546320673253248,38,0
124,0.5643084501202715,146195,1,11,0,1,0,2,0,0,0,-0.41162854912058544,38,0
125,-0.041163118762333806,125933,0,8,2,0,4,4,1,0,0,-0.07841123013603965,19,1
126,0.33725661178929456,56920,2,1,2,0,3,4,1,0,0,1.5876753647866892,38,0
127,-0.8736865259759162,163127,1,0,2,5,0,4,0,0,0,-0.4949328788667219,38,0
128,-1.4034741487481959,34310,1,10,4,3,3,4,1,0,0,-1.7444978250587686,38,0
129,0.7913602884512486,81973,1,1,2,0,3,1,1,0,0,-0.07841123013603965,38,1
130,1.6995676417751566,66614,2,1,2,0,3,4,1,0,0,-0.07841123013603965,38,0
131,-0.8736865259759162,232782,1,10,4,3,3,4,0,0,0,-0.07841123013603965,38,0
132,-1.4791580948585217,316868,1,6,4,3,3,4,1,0,0,-0.9114545275974041,25,0
133,0.4886245040099459,196584,1,8,4,1,0,4,0,0,1564,-0.07841123013603965,38,1
134,2.3807231567680875,105376,1,11,4,2,3,4,1,0,0,-0.07841123013603965,38,0
135,-0.5709507415346136,185814,1,12,4,4,3,2,0,0,0,-0.9114545275974041,38,0
136,-1.2521062565275445,175374,1,6,2,0,3,4,1,0,0,-1.4112805060742228,38,0
137,-0.19253101098298514,108293,1,6,6,4,3,4,0,0,0,-1.4112805060742228,38,0
138,1.9266194801061336,181232,1,1,2,0,5,4,1,0,2179,-0.07841123013603965,38,0
139,0.6399923962305972,186009,0,0,0,4,3,4,0,0,0,-0.24501988962831253,25,0
140,-0.3438989032036365,198183,1,0,4,1,3,4,0,0,0,-0.07841123013603965,38,0
141,-0.41958284931396217,163003,1,2,4,2,1,1,0,0,0,-0.07841123013603965,29,0
142,-1.3277902026378703,296158,1,1,4,3,3,4,1,0,0,-0.4949328788667219,38,0
143,0.7156763423409229,187715,1,1,2,0,3,4,1,0,0,0.4214147483407791,38,0
144,-1.176422310417219,214542,1,4,4,1,1,4,1,0,0,-0.07841123013603965,38,0
145,2.4564071028784134,494223,2,10,5,4,3,2,1,0,1816,-3.2439757604892248,38,0
146,-0.7223186337552648,191535,1,1,0,1,3,4,1,0,0,1.5876753647866892,38,0
147,0.26157266567896886,228456,1,6,5,2,1,2,1,0,0,0.7546320673253248,38,0
148,-1.0250544181965675,252752,1,6,4,4,3,4,0,0,0,-0.07841123013603965,38,0
149,0.41294055789962025,78374,2,2,0,4,4,1,0,0,0,-0.07841123013603965,38,0
150,-0.7980025798655905,88419,1,2,4,1,3,1,0,0,0,-0.07841123013603965,8,0
151,0.4886245040099459,201080,2,10,2,0,4,4,1,0,0,-0.07841123013603965,38,1
152,-0.19253101098298514,207157,1,6,0,4,3,4,0,0,0,-0.07841123013603965,25,0
153,0.03452082734799187,235485,0,2,4,1,0,4,1,0,0,0.08819742935623326,38,0
154,0.5643084501202715,102628,0,9,6,4,4,4,1,0,0,-0.07841123013603965,38,0
155,-1.5548420409688473,25828,1,4,4,3,5,4,1,0,0,-2.0777151440433146,38,0
156,2.077987372326785,54826,0,8,6,1,0,4,0,0,0,-1.7444978250587686,38,0
157,-0.8736865259759162,124953,1,6,4,1,3,4,1,0,1980,-0.07841123013603965,38,0
158,-0.7980025798655905,175325,0,9,2,0,3,4,1,0,0,-0.07841123013603965,38,0
159,0.9427281806718999,96062,1,10,2,0,3,4,1,0,1977,-0.07841123013603965,38,1
160,-0.8736865259759162,428030,1,1,4,1,1,4,1,0,0,0.7546320673253248,38,0
161,-0.7980025798655905,149624,0,8,2,0,1,4,1,0,0,-0.07841123013603965,38,1
162,-0.8736865259759162,253814,1,10,3,4,3,4,0,0,0,-1.3279761763280864,38,0
163,-1.3277902026378703,312956,1,1,4,3,3,2,1,0,0,-0.07841123013603965,38,0
164,-0.3438989032036365,483777,1,4,4,1,3,2,1,0,0,-0.07841123013603965,38,0
165,-1.5548420409688473,183930,1,6,4,3,3,4,1,0,0,-2.4109324630278604,38,0
166,-0.41958284931396217,37274,1,8,2,0,1,4,1,0,0,2.0041970135173717,38,0
167,0.41294055789962025,181344,0,2,2,0,3,2,1,0,0,-0.24501988962831253,38,1
168,0.33725661178929456,114580,1,0,0,1,3,4,0,0,0,-0.07841123013603965,38,0
169,-0.6466346876449391,633742,1,1,4,1,3,2,1,0,0,0.3381104185946426,38,0
170,0.11020477345831754,286370,1,5,2,0,5,4,1,0,0,-0.07841123013603965,25,1
171,-0.11684706487265947,29054,0,0,2,0,3,4,1,0,0,0.08819742935623326,38,1
172,-0.3438989032036365,304030,1,0,2,0,3,2,1,0,0,-0.07841123013603965,38,0
173,0.18588871956864322,143129,2,2,0,1,1,4,0,0,0,-0.07841123013603965,38,0
174,-0.5709507415346136,99928,1,8,2,5,4,4,0,0,0,0.7546320673253248,38,0
175,1.4725158034441796,109567,0,8,2,0,2,4,1,0,0,-3.327280090235361,38,1
176,-0.041163118762333806,155222,1,5,0,1,3,2,0,0,0,-1.078063187089677,38,0
177,-1.1007383643068933,159567,1,5,2,0,3,4,1,0,0,-0.07841123013603965,38,0
178,0.18588871956864322,523910,0,1,2,0,1,2,1,0,0,-0.07841123013603965,38,0
179,0.6399923962305972,120939,1,11,2,0,3,4,1,0,0,0.3381104185946426,38,0
180,0.18588871956864322,130760,0,11,2,0,1,4,1,0,0,-1.4112805060742228,38,0
181,-1.176422310417219,197387,1,12,2,2,5,4,1,0,0,-0.07841123013603965,25,0
182,-0.19253101098298514,99374,1,1,0,1,3,4,1,0,0,-0.07841123013603965,38,0
183,0.11020477345831754,56795,0,2,4,1,4,4,0,14084,0,1.171153716056007,38,1
184,-0.26821495709331084,138992,1,8,2,2,4,4,1,7298,0,-0.07841123013603965,38,1
185,-1.1007383643068933,32921,2,10,4,1,3,4,1,0,0,-0.07841123013603965,38,0
186,-0.9493704720862419,397317,1,8,4,1,4,4,0,0,1876,-0.07841123013603965,38,0
187,0.9427281806718999,259323,1,2,2,0,1,4,1,0,0,0.7546320673253248,38,1
188,0.26157266567896886,254817,0,8,4,1,3,4,0,0,1340,-0.07841123013603965,38,0
189,-0.11684706487265947,48211,0,0,0,4,3,4,0,0,0,-0.4949328788667219,38,0
190,-1.5548420409688473,140164,1,10,4,3,5,4,0,0,0,-0.07841123013603965,38,0
191,-0.19253101098298514,128757,1,6,2,0,1,2,1,7298,0,-0.41162854912058544,38,1
192,-0.26821495709331084,36270,1,1,0,1,3,4,1,0,0,1.5876753647866892,38,0
193,1.4725158034441796,210563,2,10,2,5,3,4,0,15024,0,-0.4949328788667219,38,1
194,-1.6305259870791728,65368,1,10,4,3,5,4,0,0,0,-2.4109324630278604,38,0
195,0.41294055789962025,160943,0,12,2,0,3,2,1,0,0,-0.07841123013603965,38,0
196,-0.11684706487265947,208358,1,1,2,0,3,4,1,0,0,-0.07841123013603965,38,1
197,-0.26821495709331084,153790,1,10,4,1,3,0,0,0,0,-0.07841123013603965,38,0
198,1.623883695664831,85815,1,1,2,0,3,1,1,0,0,-0.07841123013603965,38,0
199,1.1697800190028769,125417,2,5,2,0,5,4,1,0,0,-0.07841123013603965,38,1
200,-0.11684706487265947,635913,1,2,4,1,1,2,1,0,0,1.5876753647866892,38,1
201,0.8670442345615743,313321,1,10,0,1,0,4,0,0,0,-0.07841123013603965,38,0
202,-0.041163118762333806,182609,1,10,2,0,1,4,1,0,0,0.7546320673253248,30,0
203,0.4886245040099459,109434,1,8,2,0,1,4,1,0,0,1.171153716056007,38,0
204,-1.0250544181965675,255004,1,1,4,1,5,4,1,0,0,-0.07841123013603965,38,0
205,-0.5709507415346136,197860,1,4,2,0,3,4,1,0,0,-0.07841123013603965,38,0
206,3.894402078974601,51744,1,6,4,1,3,2,1,0,2206,-0.07841123013603965,38,0
207,1.1697800190028769,176681,1,0,2,0,3,2,1,0,0,-1.7444978250587686,38,0
208,1.0940960728925513,140359,0,5,4,1,5,4,0,0,0,-0.4949328788667219,38,0
209,-1.5548420409688473,243313,1,10,4,3,3,4,0,0,0,-0.07841123013603965,38,0
210,2.077987372326785,167687,2,3,2,0,3,4,1,1409,0,0.7546320673253248,38,0
211,2.759142887319716,314209,1,0,6,1,0,4,0,0,0,-1.7444978250587686,3,0
212,2.0023034262164594,176796,1,0,0,1,3,4,0,0,0,-0.07841123013603965,38,0
213,-0.26821495709331084,538583,1,12,5,1,5,2,1,3674,0,-0.07841123013603965,38,0
214,0.18588871956864322,130408,1,10,0,4,3,2,0,0,0,-0.24501988962831253,38,0
215,-1.0250544181965675,159732,1,0,4,1,3,4,1,0,0,0.08819742935623326,38,0
216,-0.41958284931396217,110978,1,1,0,2,3,3,0,0,0,-0.07841123013603965,38,0
217,-0.7980025798655905,76714,1,8,4,1,2,4,1,0,0,1.171153716056007,38,1
218,1.5481997495545052,268700,0,6,2,0,3,4,1,0,0,-0.07841123013603965,38,0
219,0.11020477345831754,170525,0,0,4,1,3,4,0,0,0,-0.24501988962831253,38,0
220,0.18588871956864322,180138,1,2,2,0,1,4,1,0,0,0.7546320673253248,19,1
221,-0.041163118762333806,115076,0,2,2,0,4,4,1,0,0,2.4207186622480537,38,1
222,-1.176422310417219,115458,1,12,4,3,3,4,1,0,0,-0.07841123013603965,38,0
223,0.11020477345831754,347890,1,8,2,0,1,4,1,0,0,-0.07841123013603965,38,1
224,0.18588871956864322,196001,2,6,2,5,3,4,0,0,0,-1.7444978250587686,38,0
225,-1.1007383643068933,273905,0,9,2,0,0,4,1,0,0,0.7546320673253248,38,0
226,-0.041163118762333806,179488,1,1,0,1,3,4,1,0,1741,-0.07841123013603965,38,0
227,1.4725158034441796,236596,1,0,2,0,3,4,1,0,0,0.3381104185946426,38,1
228,-0.49526679542428786,183916,1,6,4,1,3,4,0,0,0,-0.5782372086128583,38,0
229,0.11020477345831754,207578,1,11,2,0,0,4,1,0,1977,1.5876753647866892,38,1
230,0.18588871956864322,112763,1,8,2,5,2,4,0,0,0,-0.07841123013603965,38,1
231,0.26157266567896886,390781,1,0,2,5,1,2,0,0,0,-0.07841123013603965,38,0
232,1.5481997495545052,171328,0,6,6,4,5,2,0,0,0,-0.9114545275974041,38,0
233,-1.4791580948585217,27382,0,0,4,3,3,4,1,0,0,-0.07841123013603965,38,0
234,1.4725158034441796,259014,1,12,4,1,3,4,1,0,0,-1.7444978250587686,38,0
235,0.26157266567896886,303044,2,3,2,0,3,1,1,0,0,-0.07841123013603965,0,1
236,-1.4034741487481959,117789,1,6,4,3,3,4,0,0,0,-0.07841123013603965,38,0
237,-0.49526679542428786,172579,1,6,5,1,3,4,0,0,0,-0.9114545275974041,38,0
238,0.4886245040099459,187666,1,2,6,1,0,4,0,0,0,0.3381104185946426,38,0
239,0.8670442345615743,204518,1,1,0,1,5,4,1,0,0,-0.07841123013603965,38,0
240,-0.19253101098298514,150042,1,8,0,3,1,4,0,0,0,-0.07841123013603965,38,0
241,0.4886245040099459,98092,1,10,2,0,3,4,1,0,0,1.5876753647866892,38,0
242,-1.6305259870791728,245918,1,6,4,3,5,4,1,0,0,-2.4109324630278604,38,0
243,1.5481997495545052,146013,1,10,2,0,3,4,1,4064,0,-0.07841123013603965,38,0
244,-0.9493704720862419,378322,1,1,2,0,5,4,1,0,0,-0.07841123013603965,38,0
245,-0.11684706487265947,257295,2,2,2,0,3,1,1,0,0,2.837240310978736,36,1
246,1.9266194801061336,21174,1,2,2,0,3,4,1,0,0,-0.07841123013603965,38,1
247,-0.41958284931396217,185480,1,8,4,1,1,4,0,0,0,0.3381104185946426,38,0
248,-0.41958284931396217,222205,1,1,2,5,3,4,0,0,0,-0.07841123013603965,38,1
249,1.6995676417751566,69867,1,2,2,0,3,4,1,0,0,-0.07841123013603965,38,1
250,-1.6305259870791728,191260,1,6,4,3,5,4,1,1055,0,-1.4112805060742228,38,0
251,0.8670442345615743,30653,2,3,2,0,4,4,1,2407,0,4.753239895139874,38,0
252,-0.8736865259759162,209109,0,8,4,3,4,4,1,0,0,-0.4949328788667219,38,0
253,-0.6466346876449391,70377,1,8,0,3,3,4,0,0,0,-0.07841123013603965,38,0
254,0.33725661178929456,477983,1,4,2,0,3,2,1,0,0,-0.07841123013603965,38,0
255,0.41294055789962025,170924,1,1,2,0,3,4,1,7298,0,-0.07841123013603965,38,1
256,-0.26821495709331084,190174,1,2,4,1,3,4,0,0,0,-0.07841123013603965,38,0
257,-1.0250544181965675,193787,1,11,4,3,3,4,0,0,0,-0.07841123013603965,38,0
258,-1.1007383643068933,279472,1,5,2,5,3,4,0,7298,0,0.588023407833052,38,1
259,-1.2521062565275445,34918,1,8,4,1,1,4,0,0,0,-2.161019473789451,10,0
260,0.26157266567896886,97688,0,1,2,0,3,4,1,5178,0,-0.07841123013603965,38,1
261,-0.3438989032036365,175413,1,10,0,4,0,2,0,0,0,0.3381104185946426,38,0
262,1.623883695664831,173960,1,8,0,1,1,4,0,0,0,0.08819742935623326,38,0
263,-1.3277902026378703,205759,1,4,4,3,3,4,1,0,0,-0.07841123013603965,38,0
264,1.396831857333854,425161,0,10,2,0,4,4,1,15024,0,-0.07841123013603965,38,1
265,0.18588871956864322,220531,1,8,2,0,2,4,1,0,0,1.5876753647866892,38,1
266,0.8670442345615743,176609,1,6,0,1,3,4,1,0,0,0.3381104185946426,38,0
267,-1.0250544181965675,371987,1,2,4,1,1,4,0,0,0,-0.07841123013603965,38,0
268,0.8670442345615743,193884,1,1,2,0,5,4,1,0,0,-0.07841123013603965,6,0
269,-0.19253101098298514,200352,1,8,2,0,1,4,1,0,0,0.3381104185946426,38,0
270,-0.5709507415346136,127595,1,8,0,1,3,4,0,0,0,-0.07841123013603965,38,0
271,-0.7223186337552648,220419,0,9,4,1,1,4,1,0,0,1.2544580458021435,38,0
272,-1.3277902026378703,231931,1,10,4,3,3,4,1,0,0,0.3381104185946426,38,0
273,-0.8736865259759162,248402,1,11,4,4,1,2,0,0,0,-0.07841123013603965,38,0
274,2.0023034262164594,111095,1,12,2,0,3,4,1,0,0,-2.0777151440433146,38,0
275,-0.11684706487265947,57424,2,10,0,1,1,4,0,0,0,1.5876753647866892,38,0
276,-1.1007383643068933,278130,1,1,4,3,3,4,1,0,0,-0.07841123013603965,38,0
277,-0.041163118762333806,169469,1,10,0,1,3,4,1,0,0,3.2537619597094185,38,0
278,0.7156763423409229,146268,1,0,2,0,1,4,1,7688,0,-0.07841123013603965,38,1
279,-1.3277902026378703,153718,1,6,4,1,3,1,0,0,0,-1.3279761763280864,38,0
280,-0.5709507415346136,217460,1,12,2,0,3,4,1,0,0,0.3381104185946426,38,1
281,1.2454639651132027,238638,1,10,2,0,3,4,1,4386,0,-0.07841123013603965,38,1
282,-1.1007383643068933,303296,1,0,2,5,3,1,0,0,0,-0.07841123013603965,24,0
283,0.33725661178929456,173321,1,0,0,1,3,4,0,0,0,-0.07841123013603965,38,0
284,-0.9493704720862419,193945,1,11,4,1,0,4,1,0,0,0.3381104185946426,38,0
285,0.5643084501202715,83082,1,8,4,1,0,4,0,0,0,-0.6615415383589948,38,0
286,-0.26821495709331084,193815,1,0,2,0,0,4,1,0,0,-0.07841123013603965,38,1
287,0.18588871956864322,34987,2,3,2,0,3,4,1,0,0,1.0878493863098706,38,1
288,-0.9493704720862419,59306,1,10,4,1,1,4,1,0,0,-0.07841123013603965,38,0
289,-0.3438989032036365,142897,1,2,2,0,4,1,1,7298,0,-0.4949328788667219,35,1
290,-0.19253101098298514,205607,2,8,0,1,1,2,0,0,0,-0.07841123013603965,38,1
291,-1.2521062565275445,199698,1,10,4,3,3,4,1,0,0,-2.161019473789451,38,0
292,-1.1007383643068933,191954,1,5,4,1,3,4,1,0,0,-0.07841123013603965,38,0
293,2.9105107795403673,138714,2,10,2,0,3,4,1,0,0,-0.07841123013603965,38,0
294,-1.2521062565275445,399087,1,5,2,2,5,4,0,0,0,-0.07841123013603965,25,0
295,-0.7223186337552648,423158,1,11,4,1,3,4,0,0,0,-0.07841123013603965,38,0
296,1.7752515878854824,159841,1,6,6,1,3,4,0,0,0,-1.4112805060742228,38,0
297,0.03452082734799187,174308,2,2,2,0,3,4,1,0,0,-0.07841123013603965,38,0
298,0.33725661178929456,50356,1,1,2,0,3,4,1,0,1485,0.7546320673253248,38,0
